,BU.SHF,HC.SHF,I.DCE,J.DCE,JM.DCE,L.DCE,MA.CZC,PP.DCE,RB.SHF,TA.CZC,V.DCE,ZC.CZC
2014-01-02,-10.0,0.0,-8.0,-5.0,2.0,13.0,0.0,0.0,-30.0,-10.0,-32.0,0.0
2014-01-03,-10.0,0.0,-8.0,-5.0,2.0,13.0,0.0,0.0,-30.0,-10.0,-32.0,0.0
2014-01-06,-10.0,0.0,-17.0,-5.0,2.0,2.0,0.0,0.0,-30.0,-10.0,-32.0,0.0
2014-01-07,-10.0,0.0,-17.0,-5.0,1.0,2.0,0.0,0.0,-30.0,-10.0,-32.0,0.0
2014-01-08,-10.0,0.0,-17.0,-5.0,1.0,2.0,0.0,0.0,-30.0,-10.0,-32.0,0.0
2014-01-09,-10.0,0.0,-17.0,-5.0,1.0,2.0,0.0,0.0,-30.0,-10.0,-32.0,0.0
2014-01-10,-10.0,0.0,-10.0,-5.0,1.0,22.0,0.0,0.0,-29.0,-29.0,-31.0,0.0
2014-01-13,-10.0,0.0,-10.0,-5.0,1.0,2.0,0.0,0.0,-29.0,-29.0,-31.0,0.0
2014-01-14,10.0,0.0,-10.0,-5.0,1.0,2.0,0.0,0.0,-29.0,-29.0,-31.0,0.0
2014-01-15,10.0,0.0,-10.0,-5.0,11.0,2.0,0.0,0.0,-29.0,-29.0,-11.0,0.0
2014-01-16,10.0,0.0,-10.0,-5.0,1.0,12.0,0.0,0.0,-19.0,-29.0,-21.0,0.0
2014-01-17,10.0,0.0,-10.0,-5.0,1.0,22.0,0.0,0.0,-29.0,-29.0,-31.0,0.0
2014-01-20,10.0,0.0,-10.0,-5.0,1.0,22.0,0.0,0.0,-29.0,-29.0,-31.0,0.0
2014-01-21,10.0,0.0,-10.0,-5.0,2.0,22.0,0.0,0.0,-29.0,-29.0,-21.0,0.0
2014-01-22,10.0,0.0,-10.0,-5.0,2.0,2.0,0.0,0.0,-29.0,-29.0,-31.0,0.0
2014-01-23,10.0,0.0,-10.0,-5.0,1.0,2.0,0.0,0.0,-29.0,-29.0,-31.0,0.0
2014-01-24,10.0,0.0,-7.0,-5.0,1.0,2.0,0.0,0.0,-29.0,-10.0,-31.0,0.0
2014-01-27,10.0,0.0,-7.0,5.0,2.0,2.0,0.0,0.0,-19.0,-10.0,-31.0,0.0
2014-01-28,10.0,0.0,-10.0,-5.0,2.0,2.0,0.0,0.0,-19.0,-29.0,-31.0,0.0
2014-01-29,10.0,0.0,-10.0,-5.0,2.0,2.0,0.0,0.0,-29.0,-29.0,-31.0,0.0
2014-01-30,10.0,0.0,0.0,-5.0,2.0,22.0,0.0,0.0,-29.0,-29.0,-21.0,0.0
2014-02-07,10.0,0.0,-7.0,-5.0,-10.0,2.0,0.0,0.0,-19.0,-29.0,11.0,0.0
2014-02-10,-4.0,0.0,-3.0,-10.0,-10.0,2.0,0.0,0.0,-29.0,-10.0,-10.0,0.0
2014-02-11,-5.0,0.0,-10.0,-5.0,2.0,2.0,0.0,0.0,-29.0,-19.0,-10.0,0.0
2014-02-12,-4.0,0.0,-10.0,-5.0,2.0,2.0,0.0,0.0,-29.0,-29.0,-10.0,0.0
2014-02-13,-10.0,0.0,-10.0,-5.0,1.0,2.0,0.0,0.0,-29.0,-29.0,-31.0,0.0
2014-02-14,-10.0,0.0,-17.0,-5.0,1.0,2.0,0.0,0.0,-29.0,-29.0,-10.0,0.0
2014-02-17,-4.0,0.0,-7.0,-5.0,11.0,2.0,0.0,0.0,-29.0,-10.0,-10.0,0.0
2014-02-18,-5.0,0.0,3.0,15.0,21.0,2.0,0.0,0.0,-9.0,-10.0,-10.0,0.0
2014-02-19,-5.0,0.0,-7.0,5.0,21.0,2.0,0.0,0.0,-19.0,-10.0,-10.0,0.0
2014-02-20,-5.0,0.0,3.0,15.0,21.0,2.0,0.0,0.0,-19.0,-10.0,-10.0,0.0
2014-02-21,-15.0,0.0,-10.0,5.0,21.0,12.0,0.0,0.0,-29.0,-29.0,-10.0,0.0
2014-02-24,-25.0,0.0,-10.0,-5.0,21.0,12.0,0.0,0.0,-29.0,-29.0,-10.0,0.0
2014-02-25,-24.0,0.0,-10.0,-5.0,1.0,11.0,0.0,0.0,-29.0,-29.0,-10.0,0.0
2014-02-26,-24.0,0.0,-10.0,-5.0,1.0,21.0,0.0,0.0,-29.0,-29.0,-10.0,0.0
2014-02-27,-10.0,0.0,-10.0,-5.0,1.0,11.0,0.0,0.0,-29.0,-29.0,-30.0,0.0
2014-02-28,-10.0,0.0,-17.0,-5.0,1.0,21.0,0.0,0.0,-29.0,-29.0,-10.0,0.0
2014-03-03,-10.0,0.0,-17.0,-5.0,1.0,11.0,0.0,0.0,-29.0,-29.0,-10.0,0.0
2014-03-04,-10.0,0.0,-10.0,-5.0,1.0,-10.0,0.0,11.0,-28.0,-29.0,-30.0,0.0
2014-03-05,-10.0,0.0,-17.0,-5.0,1.0,-10.0,0.0,12.0,-8.0,-29.0,-10.0,0.0
2014-03-06,-10.0,0.0,-17.0,-5.0,1.0,-10.0,0.0,12.0,-8.0,-18.0,-10.0,0.0
2014-03-07,-10.0,0.0,-17.0,-5.0,1.0,-10.0,0.0,12.0,-8.0,-18.0,-10.0,0.0
2014-03-10,-10.0,0.0,-17.0,-5.0,1.0,-10.0,0.0,11.0,-27.0,-18.0,-10.0,0.0
2014-03-11,-23.0,0.0,-10.0,-5.0,1.0,-10.0,0.0,11.0,-27.0,-27.0,-10.0,0.0
2014-03-12,-10.0,0.0,-18.0,-5.0,2.0,-10.0,0.0,11.0,-28.0,-28.0,-10.0,0.0
2014-03-13,-10.0,0.0,-18.0,-5.0,2.0,-10.0,0.0,11.0,-28.0,-28.0,-10.0,0.0
2014-03-14,-10.0,0.0,-18.0,5.0,1.0,-10.0,0.0,12.0,-28.0,-29.0,-10.0,0.0
2014-03-17,-10.0,0.0,-18.0,-5.0,2.0,-10.0,0.0,11.0,-28.0,-10.0,-30.0,0.0
2014-03-18,-10.0,0.0,-18.0,-5.0,1.0,-10.0,0.0,11.0,-28.0,-29.0,-10.0,0.0
2014-03-19,-10.0,0.0,-18.0,5.0,11.0,0.0,0.0,11.0,-28.0,-29.0,-10.0,0.0
2014-03-20,0.0,0.0,-18.0,5.0,11.0,-10.0,0.0,11.0,-28.0,-29.0,-10.0,0.0
2014-03-21,0.0,0.0,-18.0,-5.0,2.0,0.0,0.0,11.0,-28.0,-28.0,-10.0,0.0
2014-03-24,0.0,0.0,-17.0,-5.0,2.0,11.0,0.0,0.0,-10.0,-28.0,-29.0,0.0
2014-03-25,0.0,0.0,-7.0,-5.0,2.0,10.0,0.0,11.0,-10.0,-18.0,-19.0,0.0
2014-03-26,10.0,0.0,-8.0,5.0,2.0,10.0,0.0,11.0,-18.0,10.0,-10.0,0.0
2014-03-27,0.0,0.0,-7.0,5.0,2.0,10.0,0.0,11.0,-18.0,10.0,-9.0,0.0
2014-03-28,0.0,0.0,3.0,5.0,2.0,10.0,0.0,21.0,-18.0,10.0,-9.0,0.0
2014-03-31,-10.0,0.0,3.0,15.0,22.0,10.0,0.0,21.0,-8.0,10.0,-9.0,0.0
2014-04-01,-10.0,0.0,3.0,15.0,12.0,10.0,0.0,21.0,-8.0,10.0,-9.0,0.0
2014-04-02,-10.0,0.0,3.0,15.0,12.0,10.0,0.0,21.0,-8.0,10.0,-9.0,0.0
2014-04-03,-10.0,0.0,3.0,15.0,12.0,21.0,0.0,10.0,-8.0,10.0,-9.0,0.0
2014-04-04,-10.0,0.0,3.0,10.0,22.0,21.0,0.0,21.0,-8.0,-10.0,-10.0,0.0
2014-04-08,-10.0,0.0,3.0,10.0,21.0,21.0,0.0,21.0,-8.0,0.0,-10.0,0.0
2014-04-09,-10.0,0.0,3.0,10.0,21.0,21.0,0.0,21.0,-8.0,0.0,-10.0,0.0
2014-04-10,-10.0,0.0,3.0,10.0,21.0,21.0,0.0,21.0,-8.0,-10.0,-10.0,0.0
2014-04-11,-10.0,0.0,3.0,10.0,21.0,11.0,0.0,21.0,-8.0,-10.0,-10.0,0.0
2014-04-14,0.0,0.0,3.0,10.0,21.0,11.0,0.0,21.0,10.0,-29.0,-10.0,0.0
2014-04-15,-4.0,0.0,0.0,10.0,21.0,21.0,0.0,21.0,10.0,-19.0,-10.0,0.0
2014-04-16,-5.0,0.0,3.0,10.0,21.0,21.0,0.0,21.0,10.0,-10.0,-10.0,0.0
2014-04-17,-5.0,0.0,0.0,10.0,21.0,21.0,0.0,21.0,0.0,-29.0,-10.0,0.0
2014-04-18,-14.0,0.0,0.0,0.0,11.0,21.0,0.0,21.0,0.0,-29.0,-9.0,0.0
2014-04-21,-14.0,-10.0,-17.0,-5.0,1.0,20.0,0.0,10.0,-10.0,-10.0,-19.0,0.0
2014-04-22,-24.0,-10.0,-17.0,-5.0,1.0,20.0,0.0,10.0,-10.0,-10.0,-29.0,0.0
2014-04-23,-10.0,-10.0,-17.0,-5.0,2.0,20.0,0.0,10.0,-10.0,-29.0,-29.0,0.0
2014-04-24,-10.0,-10.0,-17.0,-5.0,1.0,20.0,0.0,10.0,-10.0,-29.0,-29.0,0.0
2014-04-25,10.0,-10.0,-17.0,-10.0,1.0,20.0,0.0,21.0,-10.0,-29.0,-29.0,0.0
2014-04-28,0.0,-10.0,-7.0,-10.0,1.0,11.0,0.0,1.0,-10.0,-29.0,-29.0,0.0
2014-04-29,-4.0,-10.0,-17.0,-5.0,1.0,0.0,0.0,-10.0,-10.0,-28.0,-10.0,0.0
2014-04-30,-4.0,-10.0,-17.0,-5.0,1.0,0.0,0.0,-10.0,-10.0,-29.0,-10.0,0.0
2014-05-05,-3.0,-10.0,-17.0,-5.0,1.0,0.0,0.0,-10.0,-10.0,-28.0,-10.0,0.0
2014-05-06,-4.0,-10.0,-17.0,-5.0,11.0,10.0,0.0,20.0,-10.0,-10.0,-29.0,0.0
2014-05-07,-4.0,-10.0,-17.0,-5.0,11.0,20.0,0.0,10.0,-10.0,-10.0,-29.0,0.0
2014-05-08,-24.0,-10.0,-17.0,-5.0,1.0,10.0,0.0,20.0,-10.0,-10.0,-29.0,0.0
2014-05-09,-24.0,-10.0,-18.0,-5.0,-10.0,20.0,0.0,20.0,-10.0,-10.0,-29.0,0.0
2014-05-12,-24.0,-10.0,-18.0,-5.0,1.0,10.0,0.0,0.0,-10.0,-29.0,-10.0,0.0
2014-05-13,-10.0,-10.0,-18.0,10.0,21.0,20.0,0.0,1.0,-10.0,-29.0,-29.0,0.0
2014-05-14,-10.0,-10.0,-18.0,0.0,21.0,20.0,0.0,1.0,-10.0,-19.0,-19.0,0.0
2014-05-15,-10.0,-10.0,-18.0,0.0,21.0,20.0,0.0,1.0,-10.0,-19.0,-19.0,0.0
2014-05-16,-10.0,-10.0,-18.0,5.0,1.0,0.0,0.0,1.0,-10.0,-19.0,-19.0,0.0
2014-05-19,-10.0,-10.0,-18.0,-5.0,1.0,-10.0,0.0,0.0,-10.0,-18.0,-28.0,0.0
2014-05-20,-10.0,-10.0,-18.0,-5.0,1.0,-10.0,0.0,0.0,-10.0,-8.0,-28.0,0.0
2014-05-21,-3.0,-10.0,-18.0,-5.0,1.0,-10.0,0.0,0.0,-10.0,-8.0,-10.0,0.0
2014-05-22,-3.0,-10.0,-18.0,-5.0,1.0,10.0,0.0,10.0,-10.0,-7.0,-10.0,0.0
2014-05-23,-3.0,7.0,-18.0,-5.0,1.0,10.0,0.0,10.0,-10.0,10.0,-8.0,0.0
2014-05-26,-3.0,7.0,-18.0,-5.0,1.0,10.0,0.0,10.0,-10.0,-7.0,10.0,0.0
2014-05-27,-3.0,10.0,-8.0,15.0,21.0,20.0,0.0,10.0,0.0,-8.0,-10.0,0.0
2014-05-28,-4.0,10.0,-8.0,15.0,21.0,0.0,0.0,10.0,-18.0,10.0,10.0,0.0
2014-05-29,-13.0,0.0,-18.0,5.0,11.0,20.0,0.0,10.0,0.0,10.0,-8.0,0.0
2014-05-30,-13.0,17.0,-18.0,5.0,1.0,10.0,0.0,10.0,0.0,10.0,-8.0,0.0
2014-06-03,-13.0,7.0,-18.0,5.0,1.0,10.0,0.0,10.0,-10.0,10.0,-8.0,0.0
2014-06-04,-13.0,7.0,-18.0,-5.0,1.0,10.0,0.0,10.0,-10.0,10.0,-28.0,0.0
2014-06-05,-13.0,7.0,-18.0,-5.0,11.0,10.0,0.0,10.0,-10.0,10.0,-29.0,0.0
2014-06-06,0.0,7.0,-18.0,15.0,21.0,10.0,0.0,10.0,-10.0,-7.0,-29.0,0.0
2014-06-09,-13.0,7.0,-18.0,15.0,21.0,10.0,0.0,10.0,-10.0,10.0,-29.0,0.0
2014-06-10,-13.0,7.0,-18.0,15.0,21.0,10.0,0.0,10.0,-29.0,10.0,-10.0,0.0
2014-06-11,-3.0,7.0,-18.0,-5.0,21.0,10.0,0.0,10.0,-10.0,10.0,-29.0,0.0
2014-06-12,-3.0,7.0,-18.0,-5.0,1.0,10.0,0.0,10.0,-10.0,10.0,-29.0,0.0
2014-06-13,-23.0,7.0,-18.0,-5.0,1.0,10.0,0.0,10.0,-10.0,10.0,-28.0,0.0
2014-06-16,-3.0,7.0,-18.0,-5.0,1.0,10.0,0.0,10.0,-10.0,10.0,-8.0,0.0
2014-06-17,-3.0,7.0,-18.0,-5.0,1.0,10.0,0.0,10.0,-10.0,10.0,-8.0,0.0
2014-06-18,-3.0,7.0,-18.0,-5.0,1.0,10.0,-21.0,10.0,-10.0,10.0,0.0,0.0
2014-06-19,-3.0,17.0,-18.0,-5.0,1.0,10.0,-21.0,0.0,-10.0,10.0,0.0,0.0
2014-06-20,-10.0,17.0,-18.0,-5.0,1.0,0.0,-21.0,0.0,-10.0,10.0,-18.0,0.0
2014-06-23,-10.0,27.0,-8.0,5.0,1.0,10.0,-21.0,0.0,0.0,10.0,-8.0,0.0
2014-06-24,10.0,10.0,2.0,-5.0,1.0,0.0,-21.0,0.0,10.0,10.0,-8.0,0.0
2014-06-25,10.0,27.0,-8.0,5.0,1.0,0.0,-21.0,-10.0,10.0,10.0,-8.0,0.0
2014-06-26,0.0,27.0,2.0,5.0,11.0,0.0,-21.0,-10.0,10.0,10.0,-8.0,0.0
2014-06-27,0.0,27.0,2.0,15.0,21.0,0.0,-21.0,-10.0,10.0,10.0,-8.0,0.0
2014-06-30,0.0,27.0,2.0,-5.0,11.0,1.0,-20.0,-10.0,10.0,10.0,10.0,0.0
2014-07-01,10.0,27.0,2.0,-5.0,1.0,1.0,0.0,-10.0,10.0,10.0,-8.0,0.0
2014-07-02,0.0,27.0,2.0,-5.0,1.0,1.0,0.0,10.0,10.0,10.0,-18.0,0.0
2014-07-03,10.0,10.0,3.0,-5.0,11.0,10.0,0.0,10.0,-8.0,15.0,-18.0,0.0
2014-07-04,10.0,26.0,3.0,-5.0,1.0,10.0,-21.0,10.0,10.0,10.0,-28.0,0.0
2014-07-07,10.0,26.0,3.0,-5.0,1.0,10.0,-21.0,10.0,-7.0,10.0,-10.0,0.0
2014-07-08,10.0,0.0,3.0,-5.0,1.0,1.0,-20.0,10.0,10.0,15.0,-10.0,0.0
2014-07-09,0.0,10.0,3.0,-5.0,1.0,10.0,0.0,10.0,-7.0,5.0,-18.0,0.0
2014-07-10,-10.0,16.0,-7.0,-5.0,1.0,0.0,0.0,0.0,-7.0,-10.0,-28.0,0.0
2014-07-11,0.0,10.0,-7.0,-5.0,1.0,-10.0,0.0,0.0,-7.0,5.0,-28.0,0.0
2014-07-14,0.0,26.0,3.0,-5.0,1.0,-19.0,0.0,0.0,10.0,-10.0,-17.0,0.0
2014-07-15,0.0,26.0,3.0,-5.0,1.0,-19.0,-10.0,0.0,10.0,-10.0,-7.0,0.0
2014-07-16,10.0,26.0,3.0,-5.0,1.0,-19.0,-10.0,0.0,10.0,-10.0,-28.0,0.0
2014-07-17,0.0,26.0,3.0,-5.0,1.0,-9.0,-10.0,10.0,10.0,10.0,-28.0,0.0
2014-07-18,10.0,26.0,-7.0,-5.0,1.0,-19.0,-30.0,-10.0,10.0,10.0,-10.0,0.0
2014-07-21,10.0,6.0,-17.0,-5.0,1.0,-10.0,-30.0,-10.0,-10.0,10.0,-28.0,0.0
2014-07-22,-10.0,6.0,-17.0,-5.0,1.0,-10.0,-31.0,-10.0,-10.0,10.0,-28.0,0.0
2014-07-23,-10.0,7.0,-18.0,10.0,2.0,-10.0,-10.0,-10.0,8.0,-5.0,-18.0,0.0
2014-07-24,-10.0,7.0,-18.0,15.0,12.0,-10.0,-31.0,10.0,-10.0,10.0,-28.0,0.0
2014-07-25,-10.0,7.0,-18.0,15.0,12.0,-10.0,-31.0,-10.0,-10.0,10.0,-28.0,0.0
2014-07-28,-10.0,7.0,-18.0,15.0,21.0,-10.0,-31.0,10.0,-10.0,10.0,-18.0,0.0
2014-07-29,10.0,7.0,-18.0,15.0,10.0,-1.0,-11.0,10.0,0.0,10.0,-18.0,0.0
2014-07-30,10.0,27.0,-18.0,15.0,21.0,-10.0,-10.0,10.0,10.0,10.0,-8.0,0.0
2014-07-31,-10.0,17.0,-18.0,10.0,21.0,-10.0,-9.0,0.0,0.0,10.0,-8.0,0.0
2014-08-01,-10.0,7.0,-8.0,10.0,21.0,-10.0,-9.0,0.0,0.0,0.0,-8.0,0.0
2014-08-04,-10.0,-10.0,-18.0,5.0,11.0,-10.0,-9.0,0.0,0.0,10.0,-8.0,0.0
2014-08-05,10.0,7.0,-8.0,10.0,21.0,-10.0,-10.0,0.0,10.0,0.0,-8.0,0.0
2014-08-06,10.0,10.0,-8.0,10.0,21.0,0.0,-10.0,0.0,10.0,0.0,-28.0,0.0
2014-08-07,-10.0,10.0,-8.0,10.0,21.0,-10.0,-10.0,0.0,-8.0,6.0,-10.0,0.0
2014-08-08,-10.0,10.0,-18.0,10.0,21.0,-10.0,-10.0,0.0,-8.0,6.0,-10.0,0.0
2014-08-11,-10.0,10.0,-18.0,10.0,21.0,-10.0,-10.0,0.0,-18.0,6.0,-10.0,0.0
2014-08-12,-10.0,10.0,-18.0,10.0,21.0,-10.0,-20.0,0.0,-10.0,5.0,-28.0,0.0
2014-08-13,-10.0,10.0,-18.0,-10.0,11.0,-10.0,-20.0,0.0,-28.0,5.0,-10.0,0.0
2014-08-14,-10.0,0.0,-18.0,-10.0,11.0,-10.0,-9.0,0.0,-10.0,6.0,-28.0,0.0
2014-08-15,-10.0,-10.0,-18.0,-5.0,1.0,-10.0,-8.0,0.0,-27.0,-10.0,-10.0,0.0
2014-08-18,-10.0,-10.0,-18.0,-10.0,11.0,-10.0,-9.0,10.0,-28.0,6.0,-10.0,0.0
2014-08-19,-10.0,-10.0,-18.0,-5.0,1.0,-10.0,-9.0,0.0,-28.0,6.0,-10.0,0.0
2014-08-20,-10.0,-10.0,-18.0,-5.0,11.0,0.0,-9.0,10.0,-28.0,-10.0,-10.0,0.0
2014-08-21,-10.0,-10.0,-18.0,-5.0,1.0,-10.0,-9.0,0.0,-28.0,-10.0,-10.0,0.0
2014-08-22,0.0,-10.0,-18.0,-5.0,1.0,0.0,-9.0,0.0,-28.0,5.0,0.0,0.0
2014-08-25,0.0,-10.0,-18.0,-5.0,11.0,0.0,-19.0,10.0,-28.0,6.0,0.0,0.0
2014-08-26,10.0,-10.0,-18.0,0.0,21.0,0.0,-29.0,20.0,-28.0,6.0,0.0,0.0
2014-08-27,10.0,-10.0,-18.0,10.0,21.0,-10.0,-30.0,20.0,-28.0,6.0,0.0,0.0
2014-08-28,10.0,-10.0,-18.0,0.0,11.0,-10.0,-30.0,20.0,-28.0,6.0,0.0,0.0
2014-08-29,10.0,-10.0,-18.0,-5.0,1.0,-10.0,-29.0,10.0,-28.0,-10.0,0.0,0.0
2014-09-01,10.0,-10.0,-18.0,5.0,1.0,-10.0,-30.0,0.0,-28.0,-10.0,10.0,0.0
2014-09-02,10.0,-10.0,-18.0,-5.0,1.0,-10.0,-29.0,0.0,-28.0,-10.0,10.0,0.0
2014-09-03,10.0,-10.0,-18.0,15.0,21.0,10.0,-30.0,20.0,-29.0,-10.0,10.0,0.0
2014-09-04,10.0,-10.0,-19.0,-5.0,1.0,-10.0,-29.0,20.0,-10.0,-10.0,-8.0,0.0
2014-09-05,10.0,-10.0,-10.0,-5.0,1.0,10.0,-29.0,20.0,-29.0,-10.0,-8.0,0.0
2014-09-09,10.0,-10.0,-10.0,-5.0,1.0,-10.0,-19.0,0.0,-29.0,-10.0,-7.0,0.0
2014-09-10,10.0,-10.0,-19.0,-5.0,1.0,-10.0,-19.0,0.0,-10.0,-10.0,-7.0,0.0
2014-09-11,10.0,-10.0,-19.0,-5.0,1.0,-10.0,-19.0,0.0,-29.0,-10.0,-10.0,0.0
2014-09-12,-1.0,-10.0,-19.0,-5.0,1.0,-10.0,-29.0,0.0,-10.0,-10.0,-10.0,0.0
2014-09-15,-1.0,-10.0,-19.0,-5.0,1.0,-10.0,-29.0,0.0,-10.0,-10.0,-10.0,0.0
2014-09-16,-1.0,-10.0,-19.0,5.0,21.0,-10.0,-19.0,0.0,-10.0,-10.0,-10.0,0.0
2014-09-17,-10.0,-10.0,-9.0,-5.0,11.0,-10.0,-9.0,0.0,-29.0,-10.0,-10.0,0.0
2014-09-18,-10.0,-10.0,-9.0,5.0,21.0,-10.0,-9.0,0.0,-19.0,-10.0,-10.0,0.0
2014-09-19,-10.0,-10.0,-9.0,5.0,21.0,-10.0,-9.0,0.0,-10.0,-10.0,-28.0,0.0
2014-09-22,-10.0,-10.0,-19.0,-5.0,1.0,-20.0,-8.0,0.0,-10.0,-10.0,-10.0,0.0
2014-09-23,-10.0,8.0,-19.0,-5.0,1.0,-20.0,-8.0,-10.0,-10.0,-10.0,-10.0,0.0
2014-09-24,-10.0,-10.0,-19.0,-5.0,11.0,-20.0,-29.0,0.0,-10.0,-10.0,-10.0,0.0
2014-09-25,-10.0,-10.0,-19.0,-5.0,21.0,-20.0,-19.0,0.0,-10.0,-10.0,-10.0,0.0
2014-09-26,-10.0,-10.0,-19.0,-5.0,1.0,-20.0,-28.0,-10.0,10.0,-10.0,-10.0,0.0
2014-09-29,-10.0,-10.0,-19.0,-5.0,1.0,-20.0,-19.0,0.0,-10.0,0.0,0.0,0.0
2014-09-30,0.0,-10.0,-10.0,-5.0,1.0,-10.0,-28.0,0.0,10.0,-10.0,-17.0,0.0
2014-10-08,0.0,-10.0,-19.0,-5.0,1.0,-10.0,-18.0,0.0,10.0,-10.0,-10.0,0.0
2014-10-09,-12.0,-10.0,-19.0,-5.0,1.0,-10.0,-29.0,-10.0,-10.0,8.0,-10.0,0.0
2014-10-10,-23.0,-10.0,-9.0,10.0,21.0,-10.0,-29.0,0.0,11.0,-10.0,-10.0,0.0
2014-10-13,-23.0,0.0,-9.0,10.0,21.0,-10.0,-30.0,1.0,20.0,-10.0,-10.0,0.0
2014-10-14,0.0,-8.0,1.0,10.0,21.0,-10.0,-30.0,1.0,0.0,9.0,-10.0,0.0
2014-10-15,0.0,10.0,1.0,15.0,21.0,-10.0,-30.0,1.0,0.0,-29.0,-10.0,0.0
2014-10-16,-10.0,10.0,1.0,15.0,21.0,-10.0,-30.0,-10.0,20.0,-29.0,-10.0,0.0
2014-10-17,-10.0,0.0,-19.0,15.0,11.0,-10.0,-30.0,-10.0,30.0,-29.0,-10.0,0.0
2014-10-20,-10.0,0.0,-9.0,10.0,1.0,-10.0,-30.0,1.0,30.0,-29.0,10.0,0.0
2014-10-21,-10.0,10.0,1.0,10.0,1.0,-10.0,-30.0,1.0,20.0,-29.0,0.0,0.0
2014-10-22,-10.0,10.0,1.0,10.0,1.0,-10.0,-30.0,1.0,10.0,-29.0,-10.0,0.0
2014-10-23,0.0,0.0,-9.0,10.0,1.0,0.0,-30.0,1.0,11.0,-29.0,-10.0,0.0
2014-10-24,-10.0,-10.0,0.0,10.0,1.0,-11.0,-20.0,-10.0,11.0,-19.0,0.0,0.0
2014-10-27,10.0,19.0,-10.0,10.0,1.0,-1.0,-31.0,0.0,11.0,-19.0,0.0,0.0
2014-10-28,-10.0,0.0,-10.0,15.0,1.0,-11.0,-31.0,0.0,11.0,-19.0,10.0,0.0
2014-10-29,-10.0,-10.0,-10.0,15.0,1.0,0.0,-30.0,10.0,11.0,-29.0,10.0,0.0
2014-10-30,-10.0,0.0,-10.0,15.0,1.0,0.0,-31.0,10.0,31.0,-19.0,10.0,0.0
2014-10-31,-10.0,-10.0,-20.0,5.0,1.0,10.0,-31.0,10.0,31.0,-19.0,10.0,0.0
2014-11-03,-10.0,0.0,-20.0,5.0,1.0,10.0,-31.0,10.0,11.0,-29.0,10.0,0.0
2014-11-04,-10.0,-10.0,-10.0,5.0,1.0,0.0,-31.0,10.0,11.0,-29.0,-10.0,0.0
2014-11-05,-10.0,-10.0,-20.0,-5.0,1.0,10.0,-31.0,0.0,20.0,-29.0,-10.0,0.0
2014-11-06,-23.0,-10.0,-10.0,-5.0,1.0,0.0,-30.0,-10.0,11.0,-29.0,-10.0,0.0
2014-11-07,-10.0,-10.0,-10.0,-5.0,1.0,0.0,-31.0,0.0,11.0,-29.0,-10.0,0.0
2014-11-10,-10.0,-10.0,-20.0,-5.0,1.0,10.0,-31.0,10.0,11.0,-29.0,-10.0,0.0
2014-11-11,-10.0,10.0,-20.0,-5.0,11.0,10.0,-31.0,10.0,21.0,-9.0,-10.0,0.0
2014-11-12,-10.0,10.0,-20.0,-5.0,21.0,0.0,-31.0,0.0,10.0,-9.0,-10.0,0.0
2014-11-13,-10.0,10.0,-20.0,-5.0,21.0,10.0,-20.0,0.0,20.0,-8.0,-10.0,0.0
2014-11-14,-10.0,10.0,-20.0,-5.0,21.0,10.0,-20.0,0.0,11.0,-8.0,0.0,0.0
2014-11-17,-10.0,10.0,-20.0,-5.0,21.0,-10.0,-20.0,-10.0,11.0,-8.0,0.0,0.0
2014-11-18,-10.0,10.0,-20.0,-5.0,21.0,-10.0,-20.0,-10.0,11.0,-8.0,0.0,0.0
2014-11-19,-10.0,10.0,-10.0,-5.0,1.0,-20.0,-10.0,-10.0,11.0,-8.0,-10.0,0.0
2014-11-20,-10.0,0.0,-10.0,-5.0,1.0,-20.0,-10.0,-10.0,11.0,-8.0,-10.0,0.0
2014-11-21,-10.0,10.0,-10.0,-5.0,1.0,-20.0,-9.0,-10.0,11.0,-7.0,-10.0,0.0
2014-11-24,-10.0,10.0,-10.0,-5.0,1.0,-20.0,-9.0,-10.0,11.0,-7.0,-10.0,0.0
2014-11-25,-10.0,10.0,-10.0,-5.0,1.0,-20.0,-9.0,-10.0,11.0,-8.0,-10.0,0.0
2014-11-26,-10.0,10.0,-10.0,-5.0,1.0,-20.0,-9.0,-10.0,11.0,-18.0,-10.0,0.0
2014-11-27,-10.0,10.0,-10.0,-5.0,1.0,-20.0,-9.0,1.0,-10.0,-28.0,-10.0,0.0
2014-11-28,-10.0,-7.0,-10.0,5.0,21.0,0.0,-9.0,1.0,10.0,-28.0,-10.0,0.0
2014-12-01,4.0,-7.0,-10.0,-10.0,11.0,-10.0,-9.0,2.0,10.0,-10.0,-10.0,0.0
2014-12-02,-10.0,-7.0,-10.0,-10.0,11.0,2.0,-9.0,2.0,10.0,-10.0,-10.0,0.0
2014-12-03,-10.0,-7.0,-10.0,-10.0,11.0,2.0,-9.0,2.0,10.0,-10.0,-10.0,0.0
2014-12-04,0.0,10.0,-10.0,-10.0,11.0,2.0,-8.0,2.0,10.0,-29.0,-10.0,0.0
2014-12-05,-10.0,10.0,0.0,-10.0,21.0,2.0,-9.0,2.0,10.0,-29.0,-10.0,0.0
2014-12-08,-10.0,-7.0,0.0,-5.0,21.0,-10.0,-9.0,2.0,10.0,-10.0,0.0,0.0
2014-12-09,5.0,-7.0,-10.0,-10.0,11.0,-10.0,-29.0,2.0,10.0,-10.0,-10.0,0.0
