日期,LL神华煤化工价格
2018-07-30,9420.0
2018-07-31,9430.0
2018-08-01,9400.0
2018-08-02,9450.0
2018-08-03,9550.0
2018-08-06,9600.0
2018-08-07,9610.0
2018-08-08,9610.0
2018-08-09,9630.0
2018-08-10,9600.0
2018-08-13,9600.0
2018-08-14,9600.0
2018-08-15,9600.0
2018-08-16,9610.0
2018-08-17,9700.0
2018-08-20,9530.0
2018-08-21,9530.0
2018-08-22,9520.0
2018-08-23,9550.0
2018-08-24,9480.0
2018-08-27,9480.0
2018-08-28,9440.0
2018-08-29,9400.0
2018-08-30,9380.0
2018-08-31,9400.0
2018-09-03,9280.0
2018-09-04,9350.0
2018-09-05,9380.0
2018-09-06,9370.0
2018-09-07,9400.0
2018-09-10,9430.0
2018-09-11,9400.0
2018-09-12,9400.0
2018-09-13,9400.0
2018-09-14,9450.0
2018-09-17,9400.0
2018-09-18,9550.0
2018-09-19,9550.0
2018-09-20,9650.0
2018-09-21,9650.0
2018-09-25,9600.0
2018-09-26,9550.0
2018-09-27,9630.0
2018-09-28,9650.0
2018-10-08,9700.0
2018-10-09,9800.0
2018-10-10,9770.0
2018-10-11,9650.0
2018-10-12,9650.0
2018-10-15,9650.0
2018-10-16,9550.0
2018-10-17,9600.0
2018-10-18,9650.0
2018-10-19,9600.0
2018-10-22,9600.0
2018-10-23,9600.0
2018-10-24,9550.0
2018-10-25,9460.0
2018-10-26,9500.0
2018-10-29,9410.0
2018-10-30,9400.0
2018-10-31,9400.0
2018-11-01,9350.0
2018-11-02,9350.0
2018-11-05,9420.0
2018-11-06,9350.0
2018-11-07,9350.0
2018-11-08,9350.0
2018-11-09,9350.0
2018-11-12,9300.0
2018-11-13,9300.0
2018-11-14,9300.0
2018-11-15,9320.0
2018-11-16,9320.0
2018-11-19,9330.0
2018-11-20,9250.0
2018-11-21,9200.0
2018-11-22,9180.0
2018-11-23,9080.0
2018-11-26,9050.0
2018-11-27,8950.0
2018-11-28,9050.0
2018-11-29,9050.0
2018-11-30,9050.0
2018-12-03,9200.0
2018-12-04,9300.0
2018-12-05,9280.0
2018-12-06,9370.0
2018-12-07,9300.0
2018-12-10,9300.0
2018-12-11,9250.0
2018-12-12,9200.0
2018-12-13,9200.0
2018-12-14,9200.0
2018-12-17,9230.0
2018-12-18,9200.0
2018-12-19,9170.0
2018-12-20,9100.0
2018-12-21,9050.0
2018-12-24,9050.0
2018-12-25,9000.0
2018-12-26,9000.0
2018-12-27,9100.0
2018-12-28,9050.0
2019-01-02,9050.0
2019-01-03,9100.0
2019-01-04,9050.0
2019-01-07,9060.0
2019-01-08,9050.0
2019-01-09,9030.0
2019-01-10,9030.0
2019-01-11,9000.0
2019-01-14,9010.0
2019-01-15,8960.0
2019-01-16,8920.0
2019-01-17,8950.0
2019-01-18,8950.0
2019-01-21,8950.0
2019-01-22,8950.0
2019-01-23,8820.0
2019-01-24,8820.0
2019-01-25,8820.0
2019-01-28,8900.0
2019-01-29,8700.0
2019-01-30,8680.0
2019-01-31,8810.0
2019-02-01,8810.0
2019-02-11,8800.0
2019-02-12,8620.0
2019-02-13,8600.0
2019-02-14,8550.0
2019-02-15,8550.0
2019-02-18,8550.0
2019-02-19,8600.0
2019-02-20,8680.0
2019-02-21,8750.0
2019-02-22,8630.0
2019-02-25,8610.0
2019-02-26,8630.0
2019-02-27,8630.0
2019-02-28,8580.0
2019-03-01,8580.0
2019-03-04,8700.0
2019-03-05,8750.0
2019-03-06,8780.0
2019-03-07,8750.0
2019-03-08,8700.0
2019-03-11,8750.0
2019-03-12,8750.0
2019-03-13,8700.0
2019-03-14,8700.0
2019-03-15,8570.0
2019-03-18,8550.0
2019-03-19,8550.0
2019-03-20,8550.0
2019-03-21,8600.0
2019-03-22,8550.0
2019-03-25,8600.0
2019-03-26,8600.0
2019-03-27,8600.0
2019-03-28,8550.0
2019-03-29,8580.0
2019-04-01,8600.0
2019-04-02,8600.0
2019-04-03,8600.0
2019-04-04,8630.0
2019-04-08,8650.0
